RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9584,15609584,Martinez,795,Spain,Male,21,3,249184.84,2,1,0,125650.78,0
9585,15609585,Adams,457,Germany,Male,25,3,181466.33,2,0,0,136327.9,1
9586,15609586,Baker,502,France,Male,42,2,0,1,1,1,28202.45,0
9587,15609587,Taylor,499,France,Male,18,6,175597.28,1,0,1,11160.85,0
9588,15609588,Richardson,631,Spain,Male,28,10,0,1,1,1,100717.29,0
9589,15609589,Harris,600,Spain,Female,35,5,0,2,1,0,193795.31,0
9590,15609590,Adams,750,France,Male,41,8,0,1,1,0,99696.06,0
9591,15609591,Davis,537,France,Male,45,5,0,1,1,0,170404.34,0
9592,15609592,Collins,677,France,Female,18,7,30451.41,1,1,1,31118.13,0
9593,15609593,Wilson,723,France,Female,31,7,214900.07,1,0,0,49778.71,0
9594,15609594,Cox,534,France,Male,38,7,193856.51,2,1,1,136811.74,0
9595,15609595,Green,487,Germany,Female,42,4,0,1,0,1,83741.41,1
9596,15609596,Collins,499,France,Female,22,7,0,1,0,0,37792.16,0
9597,15609597,Richardson,844,France,Female,44,4,0,2,0,1,125395.08,0
9598,15609598,Martinez,775,Germany,Female,44,3,0,1,0,0,186392.43,1
9599,15609599,Lewis,471,France,Male,31,8,154750.33,1,0,0,123171.79,0
9600,15609600,Howard,418,France,Female,39,6,0,1,1,1,90866.22,0
9601,15609601,Garcia,781,Germany,Male,37,0,37686.07,3,0,1,161260.38,0
9602,15609602,Garcia,796,Germany,Male,44,1,117160.11,1,1,0,44794.66,1
9603,15609603,Moore,498,Germany,Male,48,3,0,1,1,0,86164.21,1
9604,15609604,Walker,566,France,Female,49,10,130187.87,1,0,0,183904.2,1
9605,15609605,Morris,392,Germany,Female,34,9,167050.36,1,1,0,189839.02,1
9606,15609606,Adams,748,France,Female,36,1,86299.94,1,1,1,174981.72,0
9607,15609607,Cooper,481,Germany,Male,28,6,0,1,0,1,74505.03,0
9608,15609608,Murphy,470,Germany,Male,25,1,29820.45,2,0,0,109282.67,1
9609,15609609,Howard,684,Spain,Female,34,7,0,2,1,1,185567.33,0
9610,15609610,Adams,683,France,Male,34,6,32804.04,2,0,0,46388.23,0
9611,15609611,Rogers,360,France,Male,39,7,85579.2,2,0,0,131037.5,1
9612,15609612,Williams,732,France,Male,23,5,53075.0,1,1,1,22289.97,0
9613,15609613,Carter,840,Spain,Male,45,9,64868.85,1,1,0,178729.39,0
9614,15609614,Wilson,424,France,Male,18,5,0,2,0,1,145412.87,1
9615,15609615,Murphy,393,France,Female,44,5,63062.54,1,1,1,81010.29,0
9616,15609616,Moore,711,France,Male,28,3,101794.13,2,0,1,82677.74,0
9617,15609617,Parker,643,France,Male,34,2,0,3,0,1,7558.32,0
9618,15609618,Mitchell,386,Spain,Male,30,8,0,1,1,1,73829.15,0
9619,15609619,Martinez,576,France,Female,26,8,0,1,1,1,50391.3,0
9620,15609620,Nelson,533,Spain,Female,33,1,0,2,0,0,40609.6,0
9621,15609621,Garcia,674,France,Female,37,5,132963.26,1,1,1,197409.71,0
9622,15609622,Green,386,Germany,Male,41,4,96014.8,1,0,1,19104.35,1
9623,15609623,Wright,352,France,Male,53,4,14819.56,2,1,0,41396.31,0
9624,15609624,Lewis,821,Spain,Female,49,10,90947.86,2,0,0,6113.86,0
9625,15609625,Martinez,727,Germany,Female,30,8,102438.02,3,0,1,142545.92,1
9626,15609626,Howard,795,France,Female,30,2,0,1,0,0,194.64,0
9627,15609627,Howard,797,France,Female,39,10,0,2,1,0,141590.59,0
9628,15609628,Howard,718,France,Female,45,5,157438.71,2,1,1,135715.94,0
9629,15609629,Davis,448,Spain,Male,60,7,212467.88,1,0,0,159529.21,1
9630,15609630,Smith,627,Spain,Male,40,2,126429.32,2,0,0,171328.2,0
9631,15609631,Williams,677,Spain,Female,20,4,0,2,0,1,99552.15,0
9632,15609632,Miller,601,Germany,Male,46,2,35294.45,2,0,1,10201.13,0
9633,15609633,Smith,618,Spain,Female,33,8,81962.95,2,1,1,101502.64,1
9634,15609634,Robinson,599,France,Male,50,6,34883.5,1,0,1,111212.12,0
9635,15609635,Lewis,469,Spain,Male,36,9,39170.21,2,0,0,55000.51,0
9636,15609636,Lewis,431,Spain,Female,43,0,156171.37,1,1,0,112376.96,0
9637,15609637,Jones,434,Spain,Female,33,1,13469.4,1,0,1,25492.47,1
9638,15609638,Wright,656,Spain,Female,27,1,243324.72,2,1,1,88050.89,0
9639,15609639,Howard,581,Germany,Female,42,1,0,1,1,0,149529.91,1
9640,15609640,Davis,766,Spain,Male,25,2,201967.59,1,1,1,104235.1,0
9641,15609641,Rivera,836,Spain,Male,56,2,0,1,0,1,89378.14,1
9642,15609642,Williams,834,Germany,Male,45,5,240378.19,2,1,0,191292.67,0
9643,15609643,Nelson,641,Spain,Male,28,8,179369.9,2,0,0,89442.35,0
9644,15609644,Thomas,409,Spain,Female,47,6,0,2,1,1,148990.82,0
9645,15609645,Rivera,576,Spain,Male,29,6,65397.9,2,1,0,121844.46,0
9646,15609646,Moore,683,Germany,Male,30,0,0,2,1,1,68409.43,1
9647,15609647,Cook,836,Germany,Female,40,9,110165.68,2,1,1,36919.15,0
9648,15609648,Carter,446,France,Male,34,1,155326.34,1,1,1,131882.09,0
9649,15609649,Richardson,808,France,Female,43,5,0,2,0,1,154451.05,0
9650,15609650,Anderson,353,France,Male,50,7,152268.99,2,1,0,65526.0,0
9651,15609651,Smith,825,France,Female,36,3,0,1,0,1,126705.26,0
9652,15609652,Cooper,414,France,Female,36,5,0,2,1,1,19372.93,0
9653,15609653,Miller,568,Germany,Male,44,6,0,1,0,0,49203.79,1
9654,15609654,Young,481,Spain,Female,21,1,78745.22,1,1,1,169100.22,0
9655,15609655,Allen,404,France,Female,25,8,232524.26,2,1,0,99436.9,1
9656,15609656,Smith,629,France,Male,36,9,234203.13,3,1,0,113917.31,0
9657,15609657,King,720,France,Female,24,3,242435.66,2,1,1,101122.19,0
9658,15609658,Moore,718,Spain,Female,45,4,225986.61,1,1,1,54574.62,0
9659,15609659,Bell,647,Spain,Female,34,8,77917.6,2,0,0,135692.89,0
9660,15609660,Collins,603,France,Male,29,5,73713.72,1,1,0,198900.81,1
9661,15609661,Rogers,489,France,Female,43,3,160484.58,2,1,1,114043.17,0
9662,15609662,Jackson,730,France,Female,31,8,31954.64,1,1,1,162382.52,0
9663,15609663,Thomas,718,Germany,Male,33,1,15166.29,2,1,1,51350.86,0
9664,15609664,Morris,475,France,Female,46,8,69537.21,1,0,1,84221.86,0
9665,15609665,Cox,760,France,Female,35,7,151531.1,2,1,0,12871.87,0
9666,15609666,Brown,427,France,Male,41,5,0,1,1,1,68279.03,0
9667,15609667,Nelson,831,France,Male,18,4,131208.03,3,0,1,23582.75,0
9668,15609668,Morgan,682,Spain,Female,48,10,63218.92,2,1,1,178565.09,0
9669,15609669,Bell,817,Germany,Male,37,5,205508.04,3,1,1,66179.18,1
9670,15609670,Bell,836,Germany,Female,39,8,0,2,0,0,136903.96,1
9671,15609671,Baker,477,Germany,Female,52,5,238343.24,1,0,1,138317.73,0
9672,15609672,Wilson,654,Germany,Female,38,5,0,1,1,1,183615.91,0
9673,15609673,Davis,571,France,Male,18,8,59450.61,1,0,0,38159.82,0
9674,15609674,Martinez,425,France,Male,23,8,44600.32,2,0,1,147530.09,0
9675,15609675,Miller,777,Spain,Male,32,0,210977.17,1,1,0,163787.3,0
9676,15609676,Lewis,408,France,Male,31,8,76893.18,2,0,1,109105.83,0
9677,15609677,Reed,753,France,Female,48,5,58112.18,1,0,0,100140.97,0
9678,15609678,Bell,537,France,Male,30,1,200468.69,1,0,0,143454.62,0
9679,15609679,Smith,696,Spain,Female,36,1,0,1,0,0,155957.05,0
9680,15609680,Walker,724,Germany,Male,38,1,0,2,1,0,117000.78,0
9681,15609681,Jones,694,Spain,Male,38,7,154786.15,2,1,0,44250.97,0
9682,15609682,Robinson,529,France,Male,36,1,205435.12,1,1,0,46697.15,0
9683,15609683,Anderson,786,Spain,Female,52,5,0,1,1,0,92112.34,1
9684,15609684,Cox,627,Spain,Female,26,10,0,1,1,0,48744.1,0
9685,15609685,Young,550,France,Male,30,4,0,1,0,1,125202.2,0
9686,15609686,Smith,651,Spain,Female,32,4,0,2,1,0,134388.58,0
9687,15609687,King,678,Spain,Female,26,1,25029.6,2,0,0,118768.15,0
9688,15609688,Thomas,717,Germany,Male,22,5,0,2,0,0,184326.82,0
9689,15609689,Martinez,628,France,Female,18,5,0,2,0,1,165082.22,0
9690,15609690,Cook,446,Spain,Female,30,1,117339.3,2,0,1,140188.19,0
9691,15609691,Anderson,543,Spain,Female,33,8,82022.01,2,0,1,110251.53,1
9692,15609692,Lee,537,France,Male,31,8,103422.01,2,0,0,188473.26,0
9693,15609693,Walker,546,Germany,Male,35,5,0,1,1,0,116350.06,0
9694,15609694,Moore,759,Germany,Male,42,5,12255.1,3,1,1,1673.66,1
9695,15609695,Murphy,448,France,Male,39,9,0,1,1,1,195489.29,0
9696,15609696,Martinez,702,Germany,Female,25,3,20189.08,1,1,0,49504.96,0
9697,15609697,Jackson,487,France,Female,41,5,113661.45,2,1,0,173814.78,1
9698,15609698,Green,422,France,Male,58,0,0,2,0,1,133629.73,0
9699,15609699,Robinson,612,Germany,Female,43,4,161785.01,2,1,1,156194.78,0
9700,15609700,Allen,545,France,Female,29,9,238093.7,2,0,1,41783.06,0
9701,15609701,Bell,598,Germany,Female,52,7,58916.78,1,0,0,39486.23,0
9702,15609702,Cook,712,Germany,Female,32,8,0,1,1,0,45202.32,1
9703,15609703,Young,723,Germany,Female,43,1,0,2,0,1,166706.45,0
9704,15609704,Smith,797,Spain,Female,28,5,0,2,1,1,121651.65,0
9705,15609705,Davis,381,France,Female,53,7,176751.21,1,1,1,178850.58,1
9706,15609706,Richardson,674,Spain,Male,26,8,0,2,0,1,48848.02,0
9707,15609707,Thomas,785,Spain,Female,36,1,0,2,0,1,149906.46,0
9708,15609708,Walker,778,Spain,Male,43,5,164717.65,1,1,1,35648.59,1
9709,15609709,Howard,653,Spain,Male,52,1,127705.14,1,1,1,5501.04,0
9710,15609710,Edwards,616,Germany,Male,18,5,0,1,0,0,189373.03,0
9711,15609711,Jackson,507,France,Male,31,4,246311.15,1,0,1,3011.05,1
9712,15609712,Baker,391,France,Female,35,8,168813.59,2,1,0,51358.68,0
9713,15609713,Robinson,640,Spain,Male,25,4,153907.25,3,0,1,73122.89,0
9714,15609714,Green,414,France,Female,50,2,150832.21,1,0,1,150864.08,0
9715,15609715,Cox,597,Spain,Female,24,3,0,2,1,0,95625.99,0
9716,15609716,Taylor,553,Germany,Male,26,6,124257.36,4,0,0,164011.77,1
9717,15609717,Miller,756,France,Male,28,2,221710.05,1,0,0,120213.79,0
9718,15609718,Miller,787,Spain,Male,61,0,187955.49,2,0,1,39869.1,1
9719,15609719,Miller,775,Germany,Female,40,7,35770.21,2,0,1,87009.02,1
9720,15609720,Murphy,643,France,Male,52,0,53896.07,2,1,1,107064.65,1
9721,15609721,Anderson,700,Spain,Male,38,8,244959.74,1,1,1,165147.25,0
9722,15609722,Bailey,611,Spain,Female,30,10,0,2,0,0,176824.79,0
9723,15609723,Brown,834,Spain,Male,36,1,108408.63,2,0,0,67026.1,0
9724,15609724,Cox,502,Spain,Male,32,5,218681.16,2,0,0,188189.96,0
9725,15609725,Moore,555,France,Male,39,6,103439.87,2,1,0,49930.29,0
9726,15609726,Brown,778,France,Male,34,4,115760.42,1,1,0,281.0,1
9727,15609727,Richardson,482,Germany,Female,18,8,114361.19,2,0,0,55540.08,0
9728,15609728,Anderson,541,Spain,Male,29,6,164799.83,1,0,1,40648.34,0
9729,15609729,Carter,714,Spain,Male,32,7,240658.38,1,0,0,29610.27,0
9730,15609730,Rogers,565,France,Female,45,3,0,1,1,1,39392.7,0
9731,15609731,Clark,636,Spain,Female,37,1,0,2,0,0,107419.08,0
9732,15609732,Parker,848,Spain,Male,23,10,0,2,0,1,187332.67,0
9733,15609733,Garcia,747,Germany,Female,27,7,0,1,1,0,107057.6,0
9734,15609734,Hall,630,France,Male,40,4,126779.71,2,0,1,137113.09,0
9735,15609735,Clark,810,Germany,Female,39,5,60399.96,2,0,0,15349.08,1
9736,15609736,Parker,425,France,Female,40,5,237185.04,1,1,0,12627.15,0
9737,15609737,Thomas,688,France,Female,38,2,83601.07,2,1,0,2893.42,0
9738,15609738,King,679,France,Male,46,3,123222.53,1,1,1,79926.44,1
9739,15609739,Howard,524,Germany,Male,33,4,80716.26,1,0,1,49284.77,1
9740,15609740,Harris,645,France,Male,41,2,200889.58,3,1,1,157817.43,0
9741,15609741,King,472,Spain,Female,25,3,155126.29,2,0,0,187487.27,1
9742,15609742,Parker,440,Spain,Female,45,3,27492.62,2,1,1,149246.63,1
9743,15609743,Young,354,Germany,Female,33,5,40132.54,1,1,1,103961.88,1
9744,15609744,Baker,459,France,Female,31,7,111885.27,1,0,0,172162.9,1
9745,15609745,Hall,552,Spain,Female,46,3,31145.98,1,0,1,156342.77,0
9746,15609746,Williams,636,France,Male,36,3,31539.34,1,1,1,20604.74,0
9747,15609747,Reed,847,Spain,Female,33,0,39166.84,1,1,0,100031.41,0
9748,15609748,Young,819,France,Male,40,7,238666.24,2,1,0,138735.6,0
9749,15609749,Jones,430,France,Male,45,3,185375.07,2,1,0,150159.18,0
9750,15609750,Davis,365,France,Male,25,4,27896.37,1,1,1,164490.3,0
9751,15609751,Jackson,676,Germany,Male,39,7,230327.26,1,1,0,76992.38,0
9752,15609752,Williams,535,France,Male,52,3,77385.13,2,0,0,106956.44,1
9753,15609753,Murphy,743,Spain,Female,39,8,13563.79,2,0,1,119724.89,0
9754,15609754,Adams,834,France,Male,31,3,239869.77,4,1,0,105712.16,1
9755,15609755,Walker,714,Spain,Male,37,3,144408.0,1,0,0,55845.88,0
9756,15609756,Hall,808,France,Male,39,0,216797.98,2,1,0,46061.6,0
9757,15609757,Baker,721,Spain,Female,34,2,67682.53,2,1,1,168568.09,0
9758,15609758,Lewis,556,France,Female,18,0,31697.25,2,0,1,189479.14,0
9759,15609759,Richardson,661,France,Male,34,1,180910.16,2,0,1,196272.33,0
9760,15609760,Parker,499,Spain,Female,47,9,221967.16,2,0,1,19329.75,0
9761,15609761,Smith,464,France,Male,40,10,81263.75,2,1,0,47874.72,0
9762,15609762,Young,686,Spain,Female,36,4,135358.29,1,0,1,182892.75,0
9763,15609763,Richardson,713,France,Female,46,10,187441.34,2,0,0,43521.98,0
9764,15609764,Parker,477,France,Male,41,7,191204.84,1,0,0,190772.56,0
9765,15609765,Lee,717,France,Male,38,4,238769.09,2,1,1,72218.74,0
9766,15609766,Johnson,506,Spain,Male,30,4,39435.57,2,1,1,197326.66,0
9767,15609767,Stewart,819,France,Male,35,9,67804.5,1,1,0,97876.13,0
9768,15609768,Brown,492,France,Male,38,4,144473.01,1,0,1,125021.09,0
9769,15609769,Williams,790,Germany,Male,52,5,0,1,1,0,72293.07,0
9770,15609770,Cooper,562,France,Female,40,2,118935.11,1,1,1,177327.05,0
9771,15609771,Green,680,Germany,Male,26,1,0,2,1,1,42827.66,0
9772,15609772,Bell,537,Germany,Male,69,1,179953.95,2,0,1,26157.82,1
9773,15609773,Anderson,821,Spain,Female,45,5,140576.68,1,1,1,80037.75,0
9774,15609774,Scott,453,Spain,Female,49,1,159406.51,1,0,1,163447.94,0
9775,15609775,Rivera,572,Germany,Male,30,1,72745.0,1,0,1,183436.23,1
9776,15609776,Hall,776,France,Male,38,9,125318.8,1,0,1,138725.04,0
9777,15609777,Parker,475,Germany,Female,40,5,164207.55,1,1,0,195182.15,0
9778,15609778,Davis,490,France,Female,49,9,83046.61,3,0,0,92318.89,1
9779,15609779,Baker,738,Germany,Male,24,5,0,1,0,1,85011.37,0
9780,15609780,Murphy,367,France,Female,34,9,0,1,1,1,56014.12,0
9781,15609781,Smith,561,France,Male,61,6,157266.95,2,0,1,64521.15,0
9782,15609782,Moore,578,Germany,Female,33,0,18491.14,1,1,0,57030.95,1
9783,15609783,Scott,698,Spain,Female,30,1,44785.54,3,1,1,166661.52,0
9784,15609784,Cook,440,France,Female,25,1,93242.7,1,0,0,57528.31,0
9785,15609785,Jackson,828,Spain,Female,47,8,191406.0,1,1,0,43363.12,1
9786,15609786,Cook,438,France,Male,31,0,0,1,1,0,197768.86,0
9787,15609787,Collins,575,Germany,Female,39,1,0,1,1,0,114756.04,0
9788,15609788,Young,733,Spain,Female,18,4,0,1,0,1,131253.09,0
9789,15609789,Mitchell,681,France,Female,41,3,0,1,1,1,163751.19,0
9790,15609790,Stewart,790,Spain,Female,30,7,165853.16,2,1,1,190709.93,0
9791,15609791,Wilson,413,Spain,Female,57,3,46877.57,2,0,1,101000.96,0
9792,15609792,Parker,350,France,Male,40,5,185193.85,1,0,0,159291.1,1
9793,15609793,Nelson,673,Spain,Male,33,1,127238.7,4,0,1,99225.53,0
9794,15609794,Clark,443,Germany,Female,41,8,0,2,0,1,144666.97,0
9795,15609795,Carter,388,France,Male,34,2,61224.41,1,0,1,30667.12,0
9796,15609796,Walker,749,Spain,Male,35,9,131361.97,1,1,0,58338.62,0
9797,15609797,Walker,798,Spain,Female,24,5,0,1,0,0,127464.13,0
9798,15609798,Adams,419,France,Female,33,1,83210.99,1,1,0,190195.24,0
9799,15609799,Bell,415,Germany,Male,43,0,48853.08,2,1,1,22842.24,0
9800,15609800,Green,520,France,Male,38,4,0,2,1,0,142779.54,0
9801,15609801,Davis,804,France,Male,24,1,68327.49,1,1,1,69731.12,0
9802,15609802,Davis,361,Spain,Female,31,0,241058.44,1,1,0,130833.65,0
9803,15609803,Carter,446,Germany,Female,38,2,69328.19,2,1,0,169706.61,0
9804,15609804,Reed,490,France,Male,27,10,246810.53,1,0,1,135432.77,0
9805,15609805,Wright,560,France,Female,41,10,0,2,1,1,17428.57,0
9806,15609806,Bailey,722,Germany,Female,39,3,0,3,1,1,167706.85,1
9807,15609807,Thomas,542,Germany,Female,37,1,0,2,0,0,178421.56,0
9808,15609808,Thomas,353,Germany,Female,50,2,49219.81,3,1,0,159254.34,1
9809,15609809,Hall,547,France,Female,35,4,12177.69,1,0,1,186586.25,0
9810,15609810,Harris,700,Germany,Female,47,4,150008.38,1,1,0,59083.99,0
9811,15609811,Parker,400,France,Male,38,5,71719.24,3,1,1,98741.98,1
9812,15609812,Bell,493,Germany,Female,52,10,53825.43,1,0,0,136846.54,1
9813,15609813,Carter,833,Spain,Female,50,9,39539.75,2,0,0,196203.89,1
9814,15609814,Green,585,Germany,Female,36,8,129288.83,3,1,0,176650.8,0
9815,15609815,Miller,622,France,Female,47,9,95658.63,1,1,0,195088.0,0
9816,15609816,Baker,473,France,Female,43,5,77643.39,2,1,1,5538.96,0
9817,15609817,Anderson,378,Spain,Male,36,8,191446.04,2,1,1,111575.36,0
9818,15609818,Harris,802,Spain,Female,32,8,178728.21,2,1,1,2246.68,0
9819,15609819,Howard,557,Spain,Male,40,4,218615.2,1,0,1,160781.48,0
9820,15609820,Smith,522,Germany,Female,37,1,0,2,1,0,3341.73,1
9821,15609821,Edwards,785,Spain,Male,34,0,78069.44,2,1,0,33664.22,0
9822,15609822,Hall,424,France,Female,58,8,0,2,1,1,100480.51,0
9823,15609823,Cooper,824,France,Male,51,7,230470.13,3,0,0,63594.44,1
9824,15609824,Collins,369,Spain,Male,39,7,0,1,0,1,185799.47,0
9825,15609825,Nelson,503,Germany,Male,33,7,224081.41,2,0,1,137539.39,0
9826,15609826,Edwards,461,Spain,Male,38,5,171498.09,1,0,1,149543.18,0
9827,15609827,Rivera,782,Spain,Male,48,9,227411.16,2,0,1,148741.65,0
9828,15609828,Green,471,France,Male,44,3,0,1,1,1,32127.07,0
9829,15609829,Johnson,588,Germany,Male,40,8,124760.97,2,1,1,119334.67,0
9830,15609830,Harris,568,Germany,Male,58,4,0,2,1,1,84562.87,0
9831,15609831,Murphy,848,Germany,Female,34,6,0,1,1,0,129210.38,1
9832,15609832,Mitchell,554,France,Female,40,9,203749.8,1,1,1,86007.57,0
9833,15609833,Parker,656,France,Male,42,0,173087.26,4,1,1,110167.82,1
9834,15609834,Wilson,502,Spain,Male,45,1,56721.71,1,1,1,69746.74,0
9835,15609835,Garcia,509,Spain,Male,37,10,67544.94,2,1,0,189691.8,0
9836,15609836,Anderson,634,Spain,Male,24,6,224378.81,1,0,0,51686.53,0
9837,15609837,Harris,587,France,Female,39,10,139723.57,2,0,1,52676.9,0
9838,15609838,Martinez,756,Germany,Female,38,2,87466.5,1,0,0,198176.35,1
9839,15609839,Harris,471,Spain,Male,45,5,61405.97,4,1,1,163020.09,0
9840,15609840,Jones,677,Spain,Female,49,8,212493.86,4,0,1,82696.66,1
9841,15609841,Smith,705,Germany,Male,28,2,89784.31,3,0,1,55512.44,0
9842,15609842,Cook,498,France,Male,22,5,106196.52,2,1,1,471.69,1
9843,15609843,Robinson,361,France,Male,49,9,162813.36,2,0,1,183654.05,0
9844,15609844,Wilson,708,France,Female,24,6,0,2,1,1,107029.78,0
9845,15609845,Murphy,761,Germany,Female,56,8,0,1,1,0,146679.73,1
9846,15609846,Richardson,741,Germany,Male,34,7,137975.78,1,1,1,175546.87,1
9847,15609847,Allen,709,Germany,Male,33,7,182446.37,1,0,0,100556.69,1
9848,15609848,Garcia,698,France,Male,55,4,183730.0,2,1,1,158483.27,0
9849,15609849,Murphy,410,France,Female,28,4,41767.1,2,0,1,196843.68,0
9850,15609850,Lewis,383,France,Male,49,6,61936.04,3,1,0,177373.96,1
9851,15609851,Green,396,France,Male,29,1,10724.29,2,1,1,59794.48,0
9852,15609852,Williams,744,Germany,Male,39,1,228336.86,1,1,1,124612.14,0
9853,15609853,Davis,711,France,Female,39,4,28598.51,2,1,1,140179.25,0
9854,15609854,Taylor,386,Spain,Male,25,10,0,1,1,0,162567.31,0
9855,15609855,Thomas,815,France,Female,52,5,57435.8,2,0,0,166090.61,1
9856,15609856,Young,593,Spain,Male,43,0,201597.29,1,0,1,150139.21,0
9857,15609857,Green,410,Germany,Male,38,5,111505.57,2,0,0,123924.17,1
9858,15609858,Edwards,683,Spain,Male,35,5,221266.76,1,1,0,93018.2,0
9859,15609859,Stewart,385,Germany,Male,20,0,117814.31,1,1,0,45757.63,1
9860,15609860,Morris,436,France,Male,46,7,0,2,1,0,56585.21,0
9861,15609861,Baker,374,France,Male,35,9,163847.15,2,0,1,69612.02,0
9862,15609862,Davis,756,France,Male,37,5,14787.59,2,1,1,4668.17,0
9863,15609863,Martinez,646,France,Male,34,8,225388.33,1,0,1,101528.79,0
9864,15609864,Martinez,399,Germany,Female,39,8,207127.5,1,0,0,122506.74,0
9865,15609865,Rogers,375,France,Female,33,0,0,3,1,1,63051.7,1
9866,15609866,Bailey,847,France,Male,28,3,0,1,0,0,91381.27,0
9867,15609867,Mitchell,577,Spain,Female,30,10,111302.62,2,0,0,107309.93,1
9868,15609868,Jones,393,France,Male,41,4,231657.86,1,0,0,96087.12,1
9869,15609869,Carter,820,France,Female,30,3,0,2,0,0,96244.2,0
9870,15609870,Martinez,616,France,Female,21,9,0,2,0,0,139029.98,0
9871,15609871,Hall,390,Spain,Male,37,4,126030.52,2,0,1,87255.21,0
9872,15609872,Hall,615,France,Male,35,0,69544.1,3,0,1,68994.74,0
9873,15609873,Walker,521,France,Male,28,2,101765.36,2,0,0,31102.0,0
9874,15609874,Jones,831,France,Male,31,3,0,1,0,0,65444.22,0
9875,15609875,Davis,366,Germany,Male,55,0,0,2,1,0,65801.76,0
9876,15609876,Cook,362,France,Male,41,2,17758.88,2,0,1,87708.57,1
9877,15609877,Mitchell,533,France,Female,41,8,0,3,1,0,34581.66,1
9878,15609878,Rivera,827,France,Female,29,6,107157.6,4,1,0,198871.3,0
9879,15609879,Johnson,746,Germany,Female,41,4,0,2,0,0,2826.6,0
9880,15609880,Johnson,680,France,Female,41,8,0,2,0,0,15839.27,0
9881,15609881,Bell,807,France,Female,39,9,199684.19,1,1,0,61478.26,1
9882,15609882,Murphy,834,France,Female,20,8,109389.38,1,0,1,14331.92,0
9883,15609883,Williams,804,France,Female,35,7,77288.27,2,0,0,94066.2,1
9884,15609884,Baker,767,Germany,Female,25,5,223311.16,2,1,0,46.33,1
9885,15609885,Taylor,650,Germany,Male,28,0,52430.49,1,1,0,119815.74,0
9886,15609886,Young,542,France,Male,47,8,174661.75,1,1,0,136651.81,0
9887,15609887,Clark,526,Spain,Male,34,6,0,3,0,1,181498.15,0
9888,15609888,Wright,594,France,Male,45,8,246792.6,4,0,0,25407.63,1
9889,15609889,Howard,400,Germany,Female,43,4,0,3,1,0,128331.88,1
9890,15609890,Lee,520,France,Female,37,3,217760.6,2,0,0,137746.7,1
9891,15609891,Scott,420,France,Female,42,3,0,1,0,0,3258.38,0
9892,15609892,Rogers,730,Germany,Female,25,4,171826.55,2,0,1,100456.87,0
9893,15609893,Brown,722,France,Female,46,6,0,2,0,0,169313.2,0
9894,15609894,Taylor,764,France,Female,34,5,46086.86,4,1,1,59537.54,0
9895,15609895,Williams,798,Spain,Female,32,4,0,2,1,0,20983.93,0
9896,15609896,Lee,779,Spain,Female,45,1,25047.57,1,0,0,95192.47,0
9897,15609897,Robinson,694,Spain,Male,35,7,0,2,0,1,68288.27,0
9898,15609898,Miller,778,France,Female,30,1,93582.56,1,1,1,29375.02,1
9899,15609899,King,522,France,Male,32,5,79772.45,1,0,1,151444.03,0
9900,15609900,Stewart,787,France,Male,28,1,0,2,0,1,122772.42,0
9901,15609901,Robinson,560,France,Female,41,3,161795.01,3,0,0,186249.9,0
9902,15609902,Stewart,413,Germany,Male,38,9,34589.13,1,0,1,162698.71,0
9903,15609903,Mitchell,652,France,Male,29,2,29309.08,2,0,1,43891.69,0
9904,15609904,Davis,588,Spain,Male,38,0,112232.98,2,0,1,111134.66,0
9905,15609905,Miller,755,Germany,Male,45,7,66628.27,2,0,0,62176.9,0
9906,15609906,Morgan,775,Spain,Male,59,3,161991.62,1,1,1,125379.03,1
